frame_id,timestamp_sec,player_id,wrist_speed,forearm_angular_vel,is_visual_snap,arm,wrist_speed_px,snap_peak_frame
110,2.2,Player_Far,3.86246,852.709,0,left,2780.97,
111,2.22,Player_Near,1.53744,1509.095,0,left,1106.96,
111,2.22,Player_Far,0.09687,221.048,0,left,69.74,
112,2.24,Player_Near,0.40198,762.887,0,left,289.43,
112,2.24,Player_Far,0.02468,36.429,1,left,17.77,110
113,2.26,Player_Near,0.65215,967.012,1,left,469.55,111
113,2.26,Player_Far,0.01969,10.619,0,left,14.18,
114,2.28,Player_Near,0.25938,192.131,0,left,186.76,
114,2.28,Player_Far,0.03926,185.473,0,left,28.27,
115,2.3,Player_Near,3.30908,3616.154,0,left,2382.54,
115,2.3,Player_Far,0.01472,32.08,0,right,10.6,
116,2.32,Player_Near,0.32056,569.6,0,left,230.8,
116,2.32,Player_Far,0.02215,1.026,0,right,15.95,
117,2.34,Player_Near,0.16815,5.126,1,left,121.07,115
117,2.34,Player_Far,0.00611,6.817,0,left,4.4,
118,2.36,Player_Near,0.7557,454.445,0,left,544.1,
118,2.36,Player_Far,0.04388,216.694,0,left,31.59,
119,2.38,Player_Near,0.06745,8.593,0,left,48.56,
119,2.38,Player_Far,3.72043,908.941,0,left,2678.71,
